;Unnamed: 0;UF;RECEITA;MAE;MSE;RMSE;R2;Features;score;prediction;target;Seletor;Tipo;k
131;131.0;MA;FPM;0.4784929142;0.3571993937;0.5976616047;0.3186699099;ICMS_TOTAL;3.642;"[-0.7194197  -0.21688837 -0.1777994   0.05276975 -0.7094104  -0.5601888
 -0.312613   -0.61629796 -0.10101962 -0.04409611 -0.300479    0.00800112
 -0.5542828  -0.53431904 -0.16573256 -0.1295942  -0.3220529  -0.03782731
  0.5724213   0.1717324   0.3332895   0.30604196  0.00880474  0.05800042
 -0.2208913   0.05872023  0.0351758   0.535212   -0.21480471 -0.1331383
 -0.11732024 -0.08738071  0.5081522   0.37509     0.65776473  1.0239129
  0.69836473  0.48910657  0.45792782  0.5783515   0.6788801   0.39226404
  0.6681552   0.6259842   0.66545784  0.6855805   0.74745727  1.3934932
  0.743447    0.37920538  0.88895667  0.6863298   0.8027892   0.6994374
  0.63896775  0.6805798   0.66191113  0.5668957 ]";"[-0.62743894 -0.2240129   0.17129871 -0.06434268 -0.79978045 -0.49827367
 -0.78773968 -0.68888775 -0.4532041   0.34120669  0.04559764  0.93229137
 -0.29981169 -0.17663213  0.42877877  0.21951002 -0.761296   -0.21738606
 -0.86221654 -0.59314351 -0.01747888  0.61633603  0.63452233  0.97663242
  0.01747888 -0.0550539   0.73501556 -0.02473428 -0.52518376 -0.02986738
 -0.33896399 -0.537758    0.28576075  0.896135    0.33934986  1.75562446
 -0.1543099  -0.21234763 -0.09431954 -0.56509381 -0.50787929 -0.3519648
 -0.82946866 -0.14600349  0.71998469  0.88961619  0.97217712  2.15942533
  0.50822161  0.65677849  1.36514403  0.79512426  0.32834742  1.13239203
  0.27701188  0.63480614  1.67651968  1.84849703]";XGBRegressor;Ensemble;33.0
132;132.0;MA;FPM;0.4784929142;0.3571993937;0.5976616047;0.3186699099;SINAP_Minimo;2.769;"[-0.7194197  -0.21688837 -0.1777994   0.05276975 -0.7094104  -0.5601888
 -0.312613   -0.61629796 -0.10101962 -0.04409611 -0.300479    0.00800112
 -0.5542828  -0.53431904 -0.16573256 -0.1295942  -0.3220529  -0.03782731
  0.5724213   0.1717324   0.3332895   0.30604196  0.00880474  0.05800042
 -0.2208913   0.05872023  0.0351758   0.535212   -0.21480471 -0.1331383
 -0.11732024 -0.08738071  0.5081522   0.37509     0.65776473  1.0239129
  0.69836473  0.48910657  0.45792782  0.5783515   0.6788801   0.39226404
  0.6681552   0.6259842   0.66545784  0.6855805   0.74745727  1.3934932
  0.743447    0.37920538  0.88895667  0.6863298   0.8027892   0.6994374
  0.63896775  0.6805798   0.66191113  0.5668957 ]";"[-0.62743894 -0.2240129   0.17129871 -0.06434268 -0.79978045 -0.49827367
 -0.78773968 -0.68888775 -0.4532041   0.34120669  0.04559764  0.93229137
 -0.29981169 -0.17663213  0.42877877  0.21951002 -0.761296   -0.21738606
 -0.86221654 -0.59314351 -0.01747888  0.61633603  0.63452233  0.97663242
  0.01747888 -0.0550539   0.73501556 -0.02473428 -0.52518376 -0.02986738
 -0.33896399 -0.537758    0.28576075  0.896135    0.33934986  1.75562446
 -0.1543099  -0.21234763 -0.09431954 -0.56509381 -0.50787929 -0.3519648
 -0.82946866 -0.14600349  0.71998469  0.88961619  0.97217712  2.15942533
  0.50822161  0.65677849  1.36514403  0.79512426  0.32834742  1.13239203
  0.27701188  0.63480614  1.67651968  1.84849703]";XGBRegressor;Ensemble;33.0
133;133.0;MA;FPM;0.4784929142;0.3571993937;0.5976616047;0.3186699099;PIB_MenBR;2.441;"[-0.7194197  -0.21688837 -0.1777994   0.05276975 -0.7094104  -0.5601888
 -0.312613   -0.61629796 -0.10101962 -0.04409611 -0.300479    0.00800112
 -0.5542828  -0.53431904 -0.16573256 -0.1295942  -0.3220529  -0.03782731
  0.5724213   0.1717324   0.3332895   0.30604196  0.00880474  0.05800042
 -0.2208913   0.05872023  0.0351758   0.535212   -0.21480471 -0.1331383
 -0.11732024 -0.08738071  0.5081522   0.37509     0.65776473  1.0239129
  0.69836473  0.48910657  0.45792782  0.5783515   0.6788801   0.39226404
  0.6681552   0.6259842   0.66545784  0.6855805   0.74745727  1.3934932
  0.743447    0.37920538  0.88895667  0.6863298   0.8027892   0.6994374
  0.63896775  0.6805798   0.66191113  0.5668957 ]";"[-0.62743894 -0.2240129   0.17129871 -0.06434268 -0.79978045 -0.49827367
 -0.78773968 -0.68888775 -0.4532041   0.34120669  0.04559764  0.93229137
 -0.29981169 -0.17663213  0.42877877  0.21951002 -0.761296   -0.21738606
 -0.86221654 -0.59314351 -0.01747888  0.61633603  0.63452233  0.97663242
  0.01747888 -0.0550539   0.73501556 -0.02473428 -0.52518376 -0.02986738
 -0.33896399 -0.537758    0.28576075  0.896135    0.33934986  1.75562446
 -0.1543099  -0.21234763 -0.09431954 -0.56509381 -0.50787929 -0.3519648
 -0.82946866 -0.14600349  0.71998469  0.88961619  0.97217712  2.15942533
  0.50822161  0.65677849  1.36514403  0.79512426  0.32834742  1.13239203
  0.27701188  0.63480614  1.67651968  1.84849703]";XGBRegressor;Ensemble;33.0
134;134.0;MA;FPM;0.4784929142;0.3571993937;0.5976616047;0.3186699099;SINAP_Normal;2.182;"[-0.7194197  -0.21688837 -0.1777994   0.05276975 -0.7094104  -0.5601888
 -0.312613   -0.61629796 -0.10101962 -0.04409611 -0.300479    0.00800112
 -0.5542828  -0.53431904 -0.16573256 -0.1295942  -0.3220529  -0.03782731
  0.5724213   0.1717324   0.3332895   0.30604196  0.00880474  0.05800042
 -0.2208913   0.05872023  0.0351758   0.535212   -0.21480471 -0.1331383
 -0.11732024 -0.08738071  0.5081522   0.37509     0.65776473  1.0239129
  0.69836473  0.48910657  0.45792782  0.5783515   0.6788801   0.39226404
  0.6681552   0.6259842   0.66545784  0.6855805   0.74745727  1.3934932
  0.743447    0.37920538  0.88895667  0.6863298   0.8027892   0.6994374
  0.63896775  0.6805798   0.66191113  0.5668957 ]";"[-0.62743894 -0.2240129   0.17129871 -0.06434268 -0.79978045 -0.49827367
 -0.78773968 -0.68888775 -0.4532041   0.34120669  0.04559764  0.93229137
 -0.29981169 -0.17663213  0.42877877  0.21951002 -0.761296   -0.21738606
 -0.86221654 -0.59314351 -0.01747888  0.61633603  0.63452233  0.97663242
  0.01747888 -0.0550539   0.73501556 -0.02473428 -0.52518376 -0.02986738
 -0.33896399 -0.537758    0.28576075  0.896135    0.33934986  1.75562446
 -0.1543099  -0.21234763 -0.09431954 -0.56509381 -0.50787929 -0.3519648
 -0.82946866 -0.14600349  0.71998469  0.88961619  0.97217712  2.15942533
  0.50822161  0.65677849  1.36514403  0.79512426  0.32834742  1.13239203
  0.27701188  0.63480614  1.67651968  1.84849703]";XGBRegressor;Ensemble;33.0
135;135.0;MA;FPM;0.4784929142;0.3571993937;0.5976616047;0.3186699099;IBC_Br;2.05;"[-0.7194197  -0.21688837 -0.1777994   0.05276975 -0.7094104  -0.5601888
 -0.312613   -0.61629796 -0.10101962 -0.04409611 -0.300479    0.00800112
 -0.5542828  -0.53431904 -0.16573256 -0.1295942  -0.3220529  -0.03782731
  0.5724213   0.1717324   0.3332895   0.30604196  0.00880474  0.05800042
 -0.2208913   0.05872023  0.0351758   0.535212   -0.21480471 -0.1331383
 -0.11732024 -0.08738071  0.5081522   0.37509     0.65776473  1.0239129
  0.69836473  0.48910657  0.45792782  0.5783515   0.6788801   0.39226404
  0.6681552   0.6259842   0.66545784  0.6855805   0.74745727  1.3934932
  0.743447    0.37920538  0.88895667  0.6863298   0.8027892   0.6994374
  0.63896775  0.6805798   0.66191113  0.5668957 ]";"[-0.62743894 -0.2240129   0.17129871 -0.06434268 -0.79978045 -0.49827367
 -0.78773968 -0.68888775 -0.4532041   0.34120669  0.04559764  0.93229137
 -0.29981169 -0.17663213  0.42877877  0.21951002 -0.761296   -0.21738606
 -0.86221654 -0.59314351 -0.01747888  0.61633603  0.63452233  0.97663242
  0.01747888 -0.0550539   0.73501556 -0.02473428 -0.52518376 -0.02986738
 -0.33896399 -0.537758    0.28576075  0.896135    0.33934986  1.75562446
 -0.1543099  -0.21234763 -0.09431954 -0.56509381 -0.50787929 -0.3519648
 -0.82946866 -0.14600349  0.71998469  0.88961619  0.97217712  2.15942533
  0.50822161  0.65677849  1.36514403  0.79512426  0.32834742  1.13239203
  0.27701188  0.63480614  1.67651968  1.84849703]";XGBRegressor;Ensemble;33.0
136;136.0;MA;FPM;0.4784929142;0.3571993937;0.5976616047;0.3186699099;TOTAL_ArrecMun;1.739;"[-0.7194197  -0.21688837 -0.1777994   0.05276975 -0.7094104  -0.5601888
 -0.312613   -0.61629796 -0.10101962 -0.04409611 -0.300479    0.00800112
 -0.5542828  -0.53431904 -0.16573256 -0.1295942  -0.3220529  -0.03782731
  0.5724213   0.1717324   0.3332895   0.30604196  0.00880474  0.05800042
 -0.2208913   0.05872023  0.0351758   0.535212   -0.21480471 -0.1331383
 -0.11732024 -0.08738071  0.5081522   0.37509     0.65776473  1.0239129
  0.69836473  0.48910657  0.45792782  0.5783515   0.6788801   0.39226404
  0.6681552   0.6259842   0.66545784  0.6855805   0.74745727  1.3934932
  0.743447    0.37920538  0.88895667  0.6863298   0.8027892   0.6994374
  0.63896775  0.6805798   0.66191113  0.5668957 ]";"[-0.62743894 -0.2240129   0.17129871 -0.06434268 -0.79978045 -0.49827367
 -0.78773968 -0.68888775 -0.4532041   0.34120669  0.04559764  0.93229137
 -0.29981169 -0.17663213  0.42877877  0.21951002 -0.761296   -0.21738606
 -0.86221654 -0.59314351 -0.01747888  0.61633603  0.63452233  0.97663242
  0.01747888 -0.0550539   0.73501556 -0.02473428 -0.52518376 -0.02986738
 -0.33896399 -0.537758    0.28576075  0.896135    0.33934986  1.75562446
 -0.1543099  -0.21234763 -0.09431954 -0.56509381 -0.50787929 -0.3519648
 -0.82946866 -0.14600349  0.71998469  0.88961619  0.97217712  2.15942533
  0.50822161  0.65677849  1.36514403  0.79512426  0.32834742  1.13239203
  0.27701188  0.63480614  1.67651968  1.84849703]";XGBRegressor;Ensemble;33.0
137;137.0;MA;FPM;0.4784929142;0.3571993937;0.5976616047;0.3186699099;DolarComercial;1.529;"[-0.7194197  -0.21688837 -0.1777994   0.05276975 -0.7094104  -0.5601888
 -0.312613   -0.61629796 -0.10101962 -0.04409611 -0.300479    0.00800112
 -0.5542828  -0.53431904 -0.16573256 -0.1295942  -0.3220529  -0.03782731
  0.5724213   0.1717324   0.3332895   0.30604196  0.00880474  0.05800042
 -0.2208913   0.05872023  0.0351758   0.535212   -0.21480471 -0.1331383
 -0.11732024 -0.08738071  0.5081522   0.37509     0.65776473  1.0239129
  0.69836473  0.48910657  0.45792782  0.5783515   0.6788801   0.39226404
  0.6681552   0.6259842   0.66545784  0.6855805   0.74745727  1.3934932
  0.743447    0.37920538  0.88895667  0.6863298   0.8027892   0.6994374
  0.63896775  0.6805798   0.66191113  0.5668957 ]";"[-0.62743894 -0.2240129   0.17129871 -0.06434268 -0.79978045 -0.49827367
 -0.78773968 -0.68888775 -0.4532041   0.34120669  0.04559764  0.93229137
 -0.29981169 -0.17663213  0.42877877  0.21951002 -0.761296   -0.21738606
 -0.86221654 -0.59314351 -0.01747888  0.61633603  0.63452233  0.97663242
  0.01747888 -0.0550539   0.73501556 -0.02473428 -0.52518376 -0.02986738
 -0.33896399 -0.537758    0.28576075  0.896135    0.33934986  1.75562446
 -0.1543099  -0.21234763 -0.09431954 -0.56509381 -0.50787929 -0.3519648
 -0.82946866 -0.14600349  0.71998469  0.88961619  0.97217712  2.15942533
  0.50822161  0.65677849  1.36514403  0.79512426  0.32834742  1.13239203
  0.27701188  0.63480614  1.67651968  1.84849703]";XGBRegressor;Ensemble;33.0
138;138.0;MA;FPM;0.4784929142;0.3571993937;0.5976616047;0.3186699099;FinMA_MnRestPrim;1.412;"[-0.7194197  -0.21688837 -0.1777994   0.05276975 -0.7094104  -0.5601888
 -0.312613   -0.61629796 -0.10101962 -0.04409611 -0.300479    0.00800112
 -0.5542828  -0.53431904 -0.16573256 -0.1295942  -0.3220529  -0.03782731
  0.5724213   0.1717324   0.3332895   0.30604196  0.00880474  0.05800042
 -0.2208913   0.05872023  0.0351758   0.535212   -0.21480471 -0.1331383
 -0.11732024 -0.08738071  0.5081522   0.37509     0.65776473  1.0239129
  0.69836473  0.48910657  0.45792782  0.5783515   0.6788801   0.39226404
  0.6681552   0.6259842   0.66545784  0.6855805   0.74745727  1.3934932
  0.743447    0.37920538  0.88895667  0.6863298   0.8027892   0.6994374
  0.63896775  0.6805798   0.66191113  0.5668957 ]";"[-0.62743894 -0.2240129   0.17129871 -0.06434268 -0.79978045 -0.49827367
 -0.78773968 -0.68888775 -0.4532041   0.34120669  0.04559764  0.93229137
 -0.29981169 -0.17663213  0.42877877  0.21951002 -0.761296   -0.21738606
 -0.86221654 -0.59314351 -0.01747888  0.61633603  0.63452233  0.97663242
  0.01747888 -0.0550539   0.73501556 -0.02473428 -0.52518376 -0.02986738
 -0.33896399 -0.537758    0.28576075  0.896135    0.33934986  1.75562446
 -0.1543099  -0.21234763 -0.09431954 -0.56509381 -0.50787929 -0.3519648
 -0.82946866 -0.14600349  0.71998469  0.88961619  0.97217712  2.15942533
  0.50822161  0.65677849  1.36514403  0.79512426  0.32834742  1.13239203
  0.27701188  0.63480614  1.67651968  1.84849703]";XGBRegressor;Ensemble;33.0
139;139.0;MA;FPM;0.4784929142;0.3571993937;0.5976616047;0.3186699099;Importacao;1.389;"[-0.7194197  -0.21688837 -0.1777994   0.05276975 -0.7094104  -0.5601888
 -0.312613   -0.61629796 -0.10101962 -0.04409611 -0.300479    0.00800112
 -0.5542828  -0.53431904 -0.16573256 -0.1295942  -0.3220529  -0.03782731
  0.5724213   0.1717324   0.3332895   0.30604196  0.00880474  0.05800042
 -0.2208913   0.05872023  0.0351758   0.535212   -0.21480471 -0.1331383
 -0.11732024 -0.08738071  0.5081522   0.37509     0.65776473  1.0239129
  0.69836473  0.48910657  0.45792782  0.5783515   0.6788801   0.39226404
  0.6681552   0.6259842   0.66545784  0.6855805   0.74745727  1.3934932
  0.743447    0.37920538  0.88895667  0.6863298   0.8027892   0.6994374
  0.63896775  0.6805798   0.66191113  0.5668957 ]";"[-0.62743894 -0.2240129   0.17129871 -0.06434268 -0.79978045 -0.49827367
 -0.78773968 -0.68888775 -0.4532041   0.34120669  0.04559764  0.93229137
 -0.29981169 -0.17663213  0.42877877  0.21951002 -0.761296   -0.21738606
 -0.86221654 -0.59314351 -0.01747888  0.61633603  0.63452233  0.97663242
  0.01747888 -0.0550539   0.73501556 -0.02473428 -0.52518376 -0.02986738
 -0.33896399 -0.537758    0.28576075  0.896135    0.33934986  1.75562446
 -0.1543099  -0.21234763 -0.09431954 -0.56509381 -0.50787929 -0.3519648
 -0.82946866 -0.14600349  0.71998469  0.88961619  0.97217712  2.15942533
  0.50822161  0.65677849  1.36514403  0.79512426  0.32834742  1.13239203
  0.27701188  0.63480614  1.67651968  1.84849703]";XGBRegressor;Ensemble;33.0
140;140.0;MA;FPM;0.4784929142;0.3571993937;0.5976616047;0.3186699099;ICMS_SIMP_NACIO;1.347;"[-0.7194197  -0.21688837 -0.1777994   0.05276975 -0.7094104  -0.5601888
 -0.312613   -0.61629796 -0.10101962 -0.04409611 -0.300479    0.00800112
 -0.5542828  -0.53431904 -0.16573256 -0.1295942  -0.3220529  -0.03782731
  0.5724213   0.1717324   0.3332895   0.30604196  0.00880474  0.05800042
 -0.2208913   0.05872023  0.0351758   0.535212   -0.21480471 -0.1331383
 -0.11732024 -0.08738071  0.5081522   0.37509     0.65776473  1.0239129
  0.69836473  0.48910657  0.45792782  0.5783515   0.6788801   0.39226404
  0.6681552   0.6259842   0.66545784  0.6855805   0.74745727  1.3934932
  0.743447    0.37920538  0.88895667  0.6863298   0.8027892   0.6994374
  0.63896775  0.6805798   0.66191113  0.5668957 ]";"[-0.62743894 -0.2240129   0.17129871 -0.06434268 -0.79978045 -0.49827367
 -0.78773968 -0.68888775 -0.4532041   0.34120669  0.04559764  0.93229137
 -0.29981169 -0.17663213  0.42877877  0.21951002 -0.761296   -0.21738606
 -0.86221654 -0.59314351 -0.01747888  0.61633603  0.63452233  0.97663242
  0.01747888 -0.0550539   0.73501556 -0.02473428 -0.52518376 -0.02986738
 -0.33896399 -0.537758    0.28576075  0.896135    0.33934986  1.75562446
 -0.1543099  -0.21234763 -0.09431954 -0.56509381 -0.50787929 -0.3519648
 -0.82946866 -0.14600349  0.71998469  0.88961619  0.97217712  2.15942533
  0.50822161  0.65677849  1.36514403  0.79512426  0.32834742  1.13239203
  0.27701188  0.63480614  1.67651968  1.84849703]";XGBRegressor;Ensemble;33.0
141;141.0;MA;FPM;0.4784929142;0.3571993937;0.5976616047;0.3186699099;IPVA_Muns;1.267;"[-0.7194197  -0.21688837 -0.1777994   0.05276975 -0.7094104  -0.5601888
 -0.312613   -0.61629796 -0.10101962 -0.04409611 -0.300479    0.00800112
 -0.5542828  -0.53431904 -0.16573256 -0.1295942  -0.3220529  -0.03782731
  0.5724213   0.1717324   0.3332895   0.30604196  0.00880474  0.05800042
 -0.2208913   0.05872023  0.0351758   0.535212   -0.21480471 -0.1331383
 -0.11732024 -0.08738071  0.5081522   0.37509     0.65776473  1.0239129
  0.69836473  0.48910657  0.45792782  0.5783515   0.6788801   0.39226404
  0.6681552   0.6259842   0.66545784  0.6855805   0.74745727  1.3934932
  0.743447    0.37920538  0.88895667  0.6863298   0.8027892   0.6994374
  0.63896775  0.6805798   0.66191113  0.5668957 ]";"[-0.62743894 -0.2240129   0.17129871 -0.06434268 -0.79978045 -0.49827367
 -0.78773968 -0.68888775 -0.4532041   0.34120669  0.04559764  0.93229137
 -0.29981169 -0.17663213  0.42877877  0.21951002 -0.761296   -0.21738606
 -0.86221654 -0.59314351 -0.01747888  0.61633603  0.63452233  0.97663242
  0.01747888 -0.0550539   0.73501556 -0.02473428 -0.52518376 -0.02986738
 -0.33896399 -0.537758    0.28576075  0.896135    0.33934986  1.75562446
 -0.1543099  -0.21234763 -0.09431954 -0.56509381 -0.50787929 -0.3519648
 -0.82946866 -0.14600349  0.71998469  0.88961619  0.97217712  2.15942533
  0.50822161  0.65677849  1.36514403  0.79512426  0.32834742  1.13239203
  0.27701188  0.63480614  1.67651968  1.84849703]";XGBRegressor;Ensemble;33.0
142;142.0;MA;FPM;0.4784929142;0.3571993937;0.5976616047;0.3186699099;EXPT_SLZ_ProdIndQuim;1.133;"[-0.7194197  -0.21688837 -0.1777994   0.05276975 -0.7094104  -0.5601888
 -0.312613   -0.61629796 -0.10101962 -0.04409611 -0.300479    0.00800112
 -0.5542828  -0.53431904 -0.16573256 -0.1295942  -0.3220529  -0.03782731
  0.5724213   0.1717324   0.3332895   0.30604196  0.00880474  0.05800042
 -0.2208913   0.05872023  0.0351758   0.535212   -0.21480471 -0.1331383
 -0.11732024 -0.08738071  0.5081522   0.37509     0.65776473  1.0239129
  0.69836473  0.48910657  0.45792782  0.5783515   0.6788801   0.39226404
  0.6681552   0.6259842   0.66545784  0.6855805   0.74745727  1.3934932
  0.743447    0.37920538  0.88895667  0.6863298   0.8027892   0.6994374
  0.63896775  0.6805798   0.66191113  0.5668957 ]";"[-0.62743894 -0.2240129   0.17129871 -0.06434268 -0.79978045 -0.49827367
 -0.78773968 -0.68888775 -0.4532041   0.34120669  0.04559764  0.93229137
 -0.29981169 -0.17663213  0.42877877  0.21951002 -0.761296   -0.21738606
 -0.86221654 -0.59314351 -0.01747888  0.61633603  0.63452233  0.97663242
  0.01747888 -0.0550539   0.73501556 -0.02473428 -0.52518376 -0.02986738
 -0.33896399 -0.537758    0.28576075  0.896135    0.33934986  1.75562446
 -0.1543099  -0.21234763 -0.09431954 -0.56509381 -0.50787929 -0.3519648
 -0.82946866 -0.14600349  0.71998469  0.88961619  0.97217712  2.15942533
  0.50822161  0.65677849  1.36514403  0.79512426  0.32834742  1.13239203
  0.27701188  0.63480614  1.67651968  1.84849703]";XGBRegressor;Ensemble;33.0
143;143.0;MA;FPM;0.4784929142;0.3571993937;0.5976616047;0.3186699099;IPVA;1.126;"[-0.7194197  -0.21688837 -0.1777994   0.05276975 -0.7094104  -0.5601888
 -0.312613   -0.61629796 -0.10101962 -0.04409611 -0.300479    0.00800112
 -0.5542828  -0.53431904 -0.16573256 -0.1295942  -0.3220529  -0.03782731
  0.5724213   0.1717324   0.3332895   0.30604196  0.00880474  0.05800042
 -0.2208913   0.05872023  0.0351758   0.535212   -0.21480471 -0.1331383
 -0.11732024 -0.08738071  0.5081522   0.37509     0.65776473  1.0239129
  0.69836473  0.48910657  0.45792782  0.5783515   0.6788801   0.39226404
  0.6681552   0.6259842   0.66545784  0.6855805   0.74745727  1.3934932
  0.743447    0.37920538  0.88895667  0.6863298   0.8027892   0.6994374
  0.63896775  0.6805798   0.66191113  0.5668957 ]";"[-0.62743894 -0.2240129   0.17129871 -0.06434268 -0.79978045 -0.49827367
 -0.78773968 -0.68888775 -0.4532041   0.34120669  0.04559764  0.93229137
 -0.29981169 -0.17663213  0.42877877  0.21951002 -0.761296   -0.21738606
 -0.86221654 -0.59314351 -0.01747888  0.61633603  0.63452233  0.97663242
  0.01747888 -0.0550539   0.73501556 -0.02473428 -0.52518376 -0.02986738
 -0.33896399 -0.537758    0.28576075  0.896135    0.33934986  1.75562446
 -0.1543099  -0.21234763 -0.09431954 -0.56509381 -0.50787929 -0.3519648
 -0.82946866 -0.14600349  0.71998469  0.88961619  0.97217712  2.15942533
  0.50822161  0.65677849  1.36514403  0.79512426  0.32834742  1.13239203
  0.27701188  0.63480614  1.67651968  1.84849703]";XGBRegressor;Ensemble;33.0
144;144.0;MA;FPM;0.4784929142;0.3571993937;0.5976616047;0.3186699099;Prod_Minerais;1.04;"[-0.7194197  -0.21688837 -0.1777994   0.05276975 -0.7094104  -0.5601888
 -0.312613   -0.61629796 -0.10101962 -0.04409611 -0.300479    0.00800112
 -0.5542828  -0.53431904 -0.16573256 -0.1295942  -0.3220529  -0.03782731
  0.5724213   0.1717324   0.3332895   0.30604196  0.00880474  0.05800042
 -0.2208913   0.05872023  0.0351758   0.535212   -0.21480471 -0.1331383
 -0.11732024 -0.08738071  0.5081522   0.37509     0.65776473  1.0239129
  0.69836473  0.48910657  0.45792782  0.5783515   0.6788801   0.39226404
  0.6681552   0.6259842   0.66545784  0.6855805   0.74745727  1.3934932
  0.743447    0.37920538  0.88895667  0.6863298   0.8027892   0.6994374
  0.63896775  0.6805798   0.66191113  0.5668957 ]";"[-0.62743894 -0.2240129   0.17129871 -0.06434268 -0.79978045 -0.49827367
 -0.78773968 -0.68888775 -0.4532041   0.34120669  0.04559764  0.93229137
 -0.29981169 -0.17663213  0.42877877  0.21951002 -0.761296   -0.21738606
 -0.86221654 -0.59314351 -0.01747888  0.61633603  0.63452233  0.97663242
  0.01747888 -0.0550539   0.73501556 -0.02473428 -0.52518376 -0.02986738
 -0.33896399 -0.537758    0.28576075  0.896135    0.33934986  1.75562446
 -0.1543099  -0.21234763 -0.09431954 -0.56509381 -0.50787929 -0.3519648
 -0.82946866 -0.14600349  0.71998469  0.88961619  0.97217712  2.15942533
  0.50822161  0.65677849  1.36514403  0.79512426  0.32834742  1.13239203
  0.27701188  0.63480614  1.67651968  1.84849703]";XGBRegressor;Ensemble;33.0
145;145.0;MA;FPM;0.4784929142;0.3571993937;0.5976616047;0.3186699099;Exportacao;1.004;"[-0.7194197  -0.21688837 -0.1777994   0.05276975 -0.7094104  -0.5601888
 -0.312613   -0.61629796 -0.10101962 -0.04409611 -0.300479    0.00800112
 -0.5542828  -0.53431904 -0.16573256 -0.1295942  -0.3220529  -0.03782731
  0.5724213   0.1717324   0.3332895   0.30604196  0.00880474  0.05800042
 -0.2208913   0.05872023  0.0351758   0.535212   -0.21480471 -0.1331383
 -0.11732024 -0.08738071  0.5081522   0.37509     0.65776473  1.0239129
  0.69836473  0.48910657  0.45792782  0.5783515   0.6788801   0.39226404
  0.6681552   0.6259842   0.66545784  0.6855805   0.74745727  1.3934932
  0.743447    0.37920538  0.88895667  0.6863298   0.8027892   0.6994374
  0.63896775  0.6805798   0.66191113  0.5668957 ]";"[-0.62743894 -0.2240129   0.17129871 -0.06434268 -0.79978045 -0.49827367
 -0.78773968 -0.68888775 -0.4532041   0.34120669  0.04559764  0.93229137
 -0.29981169 -0.17663213  0.42877877  0.21951002 -0.761296   -0.21738606
 -0.86221654 -0.59314351 -0.01747888  0.61633603  0.63452233  0.97663242
  0.01747888 -0.0550539   0.73501556 -0.02473428 -0.52518376 -0.02986738
 -0.33896399 -0.537758    0.28576075  0.896135    0.33934986  1.75562446
 -0.1543099  -0.21234763 -0.09431954 -0.56509381 -0.50787929 -0.3519648
 -0.82946866 -0.14600349  0.71998469  0.88961619  0.97217712  2.15942533
  0.50822161  0.65677849  1.36514403  0.79512426  0.32834742  1.13239203
  0.27701188  0.63480614  1.67651968  1.84849703]";XGBRegressor;Ensemble;33.0
146;146.0;MA;FPM;0.4784929142;0.3571993937;0.5976616047;0.3186699099;CFEM_MA;0.99;"[-0.7194197  -0.21688837 -0.1777994   0.05276975 -0.7094104  -0.5601888
 -0.312613   -0.61629796 -0.10101962 -0.04409611 -0.300479    0.00800112
 -0.5542828  -0.53431904 -0.16573256 -0.1295942  -0.3220529  -0.03782731
  0.5724213   0.1717324   0.3332895   0.30604196  0.00880474  0.05800042
 -0.2208913   0.05872023  0.0351758   0.535212   -0.21480471 -0.1331383
 -0.11732024 -0.08738071  0.5081522   0.37509     0.65776473  1.0239129
  0.69836473  0.48910657  0.45792782  0.5783515   0.6788801   0.39226404
  0.6681552   0.6259842   0.66545784  0.6855805   0.74745727  1.3934932
  0.743447    0.37920538  0.88895667  0.6863298   0.8027892   0.6994374
  0.63896775  0.6805798   0.66191113  0.5668957 ]";"[-0.62743894 -0.2240129   0.17129871 -0.06434268 -0.79978045 -0.49827367
 -0.78773968 -0.68888775 -0.4532041   0.34120669  0.04559764  0.93229137
 -0.29981169 -0.17663213  0.42877877  0.21951002 -0.761296   -0.21738606
 -0.86221654 -0.59314351 -0.01747888  0.61633603  0.63452233  0.97663242
  0.01747888 -0.0550539   0.73501556 -0.02473428 -0.52518376 -0.02986738
 -0.33896399 -0.537758    0.28576075  0.896135    0.33934986  1.75562446
 -0.1543099  -0.21234763 -0.09431954 -0.56509381 -0.50787929 -0.3519648
 -0.82946866 -0.14600349  0.71998469  0.88961619  0.97217712  2.15942533
  0.50822161  0.65677849  1.36514403  0.79512426  0.32834742  1.13239203
  0.27701188  0.63480614  1.67651968  1.84849703]";XGBRegressor;Ensemble;33.0
